Asset_ID,Machine_Model,Location,Vibration,Temperature,Pressure,Flow_Rate,Operating_Hours,Health_Status,Remaining_Useful_Life_Hours,Fault_Type
PUMP_0461,Titan-X2,CPF-1,3.11,56.5,143.2,252.0,1988,Normal,8509,Normal
PUMP_0348,Titan-X3,Offshore-Platform-B,4.62,66.1,134.1,246.4,17113,Warning,1367,Corrosion / Wear
PUMP_0165,Nova-P,Onshore-Terminal-1,3.19,58.6,141.5,234.8,1931,Normal,5384,Cavitation
PUMP_0260,Nova-P,Offshore-Platform-A,3.27,88.3,138.3,243.1,13231,Warning,1630,Overheating
PUMP_0275,Nova-P,CPF-1,2.61,57.5,145.5,242.7,3563,Normal,8286,Normal
PUMP_0480,Atlas-7,Offshore-Platform-B,3.23,66.9,119.1,220.3,9850,Critical,257,Seal Failure
PUMP_0309,Hydra-500,Offshore-Platform-A,3.98,62.4,134.5,240.0,6455,Warning,2426,Impeller Damage
PUMP_0115,Nova-P,Offshore-Platform-B,3.56,82.3,133.3,226.1,9106,Warning,2600,Motor Failure
PUMP_0803,Nova-P,Onshore-Terminal-1,6.26,73.4,146.8,242.1,16044,Warning,2535,Shaft Misalignment
PUMP_0882,Titan-X3,Offshore-Platform-A,7.38,65.7,145.2,250.3,14272,Warning,1218,Rotor Imbalance
PUMP_0614,Hydra-500,Offshore-Platform-A,4.1,54.9,128.2,224.8,16802,Warning,1692,Suction Blockage
PUMP_0304,Titan-X3,Onshore-Terminal-1,4.89,65.2,141.6,245.9,29254,Warning,1705,Lubrication Failure
PUMP_0487,Hydra-500,Offshore-Platform-B,2.12,58.6,148.0,257.5,8489,Normal,7271,Normal
PUMP_0608,Nova-P,Offshore-Platform-B,2.28,57.2,145.7,252.1,17026,Normal,9000,Normal
PUMP_0104,Atlas-7,Onshore-Terminal-2,2.73,57.4,140.3,256.2,9807,Normal,8039,Normal
PUMP_0126,Nova-P,CPF-1,5.04,57.1,128.0,231.2,15341,Warning,1604,Cavitation
PUMP_0665,Nova-P,Offshore-Platform-B,3.65,72.8,159.7,228.8,17185,Warning,2109,Discharge Blockage
PUMP_0165,Nova-P,Onshore-Terminal-1,3.28,86.7,132.9,213.6,11768,Warning,1534,Motor Failure
PUMP_0331,Nova-P,Onshore-Terminal-2,2.23,60.3,139.1,251.5,4575,Normal,7169,Normal
PUMP_0423,Titan-X2,Offshore-Platform-B,2.15,57.4,142.1,249.2,21179,Normal,9000,Normal
PUMP_0083,Atlas-7,Offshore-Platform-B,4.12,58.8,139.7,243.6,25922,Normal,3024,Corrosion / Wear
PUMP_0225,Titan-X2,Onshore-Terminal-2,2.78,88.3,143.0,241.8,28878,Warning,2329,Overheating
PUMP_0580,Atlas-7,Offshore-Platform-B,2.96,65.4,146.3,249.1,19238,Normal,7920,Coupling Failure
PUMP_0588,Atlas-7,CPF-1,3.73,61.6,128.2,224.0,11959,Warning,1790,Suction Blockage
PUMP_0058,Atlas-7,Onshore-Terminal-1,3.2,69.7,143.7,238.9,2251,Normal,5085,Overheating
PUMP_0767,Titan-X2,Onshore-Terminal-1,2.57,65.4,143.8,243.5,16693,Normal,8994,Normal
PUMP_0812,Titan-X3,Offshore-Platform-B,3.27,60.6,129.8,226.9,7510,Warning,1718,Seal Failure
PUMP_0336,Titan-X3,Offshore-Platform-A,5.15,65.5,126.3,227.0,17768,Warning,1517,Cavitation
PUMP_0797,Titan-X3,Offshore-Platform-B,4.69,71.0,131.4,227.4,19227,Warning,1222,Cavitation
PUMP_0244,Titan-X2,Onshore-Terminal-2,2.38,66.1,141.8,251.8,900,Normal,6842,Normal
PUMP_0297,Titan-X3,Onshore-Terminal-1,3.4,79.4,132.4,209.8,6182,Warning,1592,Motor Failure
PUMP_0354,Nova-P,Onshore-Terminal-1,3.81,61.6,126.3,216.2,11263,Warning,1295,Suction Blockage
PUMP_0480,Atlas-7,Offshore-Platform-B,2.13,60.8,144.6,250.8,13988,Normal,8012,Normal
PUMP_0197,Hydra-500,Onshore-Terminal-2,3.19,64.4,135.7,244.2,24248,Normal,4870,Seal Failure
PUMP_0600,Titan-X2,Onshore-Terminal-2,10.06,61.2,140.1,251.7,29844,Critical,422,Rotor Imbalance
PUMP_0796,Hydra-500,Onshore-Terminal-1,5.63,70.8,142.0,241.4,8167,Warning,705,Lubrication Failure
PUMP_0332,Hydra-500,Onshore-Terminal-1,2.34,62.1,141.4,246.4,21631,Normal,6724,Normal
PUMP_0139,Hydra-500,Offshore-Platform-B,3.63,63.5,138.5,242.2,22607,Normal,3266,Corrosion / Wear
PUMP_0021,Nova-P,Onshore-Terminal-2,5.54,64.4,142.5,249.9,18413,Critical,279,Valve Malfunction
PUMP_0533,Atlas-7,CPF-1,2.26,57.2,142.6,248.4,26852,Normal,7772,Normal
PUMP_0045,Atlas-7,CPF-1,4.07,60.7,135.7,233.0,22804,Normal,3372,Impeller Damage
PUMP_0652,Titan-X2,Onshore-Terminal-2,3.52,89.1,141.9,250.3,10238,Warning,1774,Overheating
PUMP_0593,Hydra-500,CPF-1,3.15,59.5,147.8,242.3,7574,Normal,6609,Cavitation
PUMP_0405,Nova-P,Onshore-Terminal-1,2.91,61.7,145.9,253.5,28734,Normal,7833,Normal
PUMP_0057,Nova-P,Offshore-Platform-B,2.3,62.1,143.5,252.0,17085,Normal,6636,Normal
PUMP_0015,Titan-X2,Offshore-Platform-B,4.88,57.5,131.0,217.6,6659,Warning,925,Cavitation
PUMP_0527,Titan-X3,Onshore-Terminal-1,4.02,64.8,126.5,217.9,3019,Warning,1073,Cavitation
PUMP_0300,Atlas-7,Onshore-Terminal-1,3.94,65.9,133.7,228.8,1845,Warning,2309,Impeller Damage
PUMP_0146,Titan-X3,CPF-1,2.57,62.4,145.1,253.9,16619,Normal,5738,Lubrication Failure
PUMP_0581,Atlas-7,CPF-1,2.35,56.0,148.7,252.2,2611,Normal,5989,Normal
PUMP_0784,Atlas-7,Onshore-Terminal-1,2.84,69.9,161.6,230.4,14138,Warning,2352,Discharge Blockage
PUMP_0319,Titan-X3,Onshore-Terminal-2,4.25,62.7,140.4,240.7,4442,Warning,954,Valve Malfunction
PUMP_0635,Atlas-7,Onshore-Terminal-2,3.89,63.8,148.5,249.2,17290,Normal,7137,Lubrication Failure
PUMP_0404,Titan-X3,Onshore-Terminal-2,2.56,60.3,145.4,255.5,7046,Normal,9000,Normal
PUMP_0885,Titan-X3,Onshore-Terminal-1,2.35,58.3,149.5,247.0,23054,Normal,8196,Normal
PUMP_0199,Hydra-500,CPF-1,2.97,64.9,123.4,223.0,4104,Warning,1001,Seal Failure
PUMP_0027,Nova-P,Offshore-Platform-B,2.24,57.6,144.0,248.5,23884,Normal,7624,Normal
PUMP_0351,Nova-P,Offshore-Platform-A,5.15,74.9,143.3,249.7,16665,Warning,1547,Lubrication Failure
PUMP_0034,Nova-P,Onshore-Terminal-1,3.52,61.0,126.3,218.9,12378,Warning,1309,Suction Blockage
PUMP_0897,Nova-P,Onshore-Terminal-2,5.85,62.9,149.5,253.3,24066,Warning,2494,Rotor Imbalance
PUMP_0241,Atlas-7,Onshore-Terminal-2,2.22,58.0,148.2,248.2,21642,Normal,8063,Normal
PUMP_0812,Titan-X3,Offshore-Platform-B,4.02,62.3,145.0,248.8,10248,Normal,4891,Bearing Failure
PUMP_0734,Titan-X2,Onshore-Terminal-2,2.3,67.9,146.4,250.4,2807,Normal,6445,Shaft Misalignment
PUMP_0624,Nova-P,CPF-1,3.73,67.6,146.2,246.7,27643,Warning,1873,Lubrication Failure
PUMP_0582,Titan-X3,CPF-1,3.24,62.3,142.2,248.2,15141,Normal,6521,Corrosion / Wear
PUMP_0167,Hydra-500,Onshore-Terminal-2,3.97,76.2,134.9,222.2,15733,Warning,2088,Motor Failure
PUMP_0658,Titan-X2,Onshore-Terminal-1,4.32,68.2,146.5,251.9,13792,Warning,2600,Lubrication Failure
PUMP_0792,Nova-P,Onshore-Terminal-2,3.22,63.2,161.0,234.1,14858,Normal,3258,Discharge Blockage
PUMP_0879,Nova-P,Offshore-Platform-A,4.45,60.8,125.1,226.1,19624,Warning,1796,Impeller Damage
PUMP_0611,Titan-X3,Offshore-Platform-A,2.3,56.2,141.6,245.1,12302,Normal,8197,Normal
PUMP_0591,Titan-X3,Offshore-Platform-A,2.91,61.9,148.7,244.7,23872,Normal,7289,Normal
PUMP_0579,Titan-X3,Offshore-Platform-A,3.47,103.0,137.7,245.0,28296,Critical,419,Overheating
PUMP_0038,Titan-X3,CPF-1,4.56,59.9,127.0,229.8,10939,Warning,1433,Impeller Damage
PUMP_0488,Nova-P,Offshore-Platform-A,3.66,63.8,144.8,245.8,21557,Normal,7836,Bearing Failure
PUMP_0899,Atlas-7,Offshore-Platform-B,5.18,58.8,146.9,254.9,3779,Normal,4245,Rotor Imbalance
PUMP_0599,Titan-X2,Offshore-Platform-B,4.68,63.2,146.8,245.3,19162,Normal,4584,Rotor Imbalance
PUMP_0574,Atlas-7,Offshore-Platform-A,3.38,60.1,130.2,230.8,30412,Warning,2206,Seal Failure
PUMP_0672,Titan-X2,Offshore-Platform-A,3.47,61.5,145.5,257.0,13124,Warning,2277,Valve Malfunction
PUMP_0176,Nova-P,CPF-1,2.33,61.6,144.5,245.4,17980,Normal,7509,Normal
PUMP_0528,Atlas-7,Onshore-Terminal-2,3.51,63.5,134.7,237.8,32076,Warning,2100,Corrosion / Wear
PUMP_0774,Titan-X2,Onshore-Terminal-1,4.78,62.3,141.2,241.4,25751,Warning,1674,Coupling Failure
PUMP_0042,Titan-X2,Offshore-Platform-B,3.32,56.2,151.4,254.8,24730,Normal,6267,Shaft Misalignment
PUMP_0510,Hydra-500,Offshore-Platform-A,2.85,71.6,141.2,244.5,8163,Normal,6512,Overheating
PUMP_0126,Nova-P,CPF-1,6.02,64.9,146.5,244.1,19739,Warning,2270,Shaft Misalignment
PUMP_0768,Nova-P,Onshore-Terminal-1,4.3,59.3,139.7,248.8,10582,Normal,5679,Shaft Misalignment
PUMP_0717,Nova-P,Onshore-Terminal-1,2.27,58.6,146.0,251.8,7353,Normal,7748,Normal
PUMP_0557,Titan-X2,Onshore-Terminal-2,3.57,87.7,127.7,210.1,17290,Warning,1459,Motor Failure
PUMP_0642,Titan-X3,Offshore-Platform-A,3.28,60.0,139.2,236.6,14373,Normal,3919,Cavitation
PUMP_0800,Nova-P,Onshore-Terminal-2,2.22,59.0,146.7,251.5,1860,Normal,7086,Shaft Misalignment
PUMP_0899,Atlas-7,Offshore-Platform-B,6.16,64.0,126.6,236.3,29373,Critical,43,Corrosion / Wear
PUMP_0852,Titan-X3,Onshore-Terminal-2,7.26,57.8,149.8,250.3,24058,Warning,1483,Rotor Imbalance
PUMP_0595,Hydra-500,Offshore-Platform-B,3.61,58.5,131.2,237.2,6191,Warning,2437,Suction Blockage
PUMP_0176,Nova-P,CPF-1,8.47,67.7,148.6,254.3,23203,Warning,870,Rotor Imbalance
PUMP_0352,Atlas-7,Offshore-Platform-B,8.57,69.9,144.9,240.3,30513,Critical,384,Shaft Misalignment
PUMP_0480,Atlas-7,Offshore-Platform-B,1.74,59.0,147.3,254.3,5950,Normal,8189,Normal
PUMP_0775,Titan-X3,Onshore-Terminal-1,2.29,62.2,143.8,251.2,27274,Normal,7405,Normal
PUMP_0787,Atlas-7,Offshore-Platform-B,3.65,108.8,120.1,192.0,24571,Critical,38,Motor Failure
PUMP_0016,Titan-X2,Offshore-Platform-B,4.32,59.2,133.3,212.3,23439,Critical,330,Cavitation
PUMP_0722,Titan-X3,CPF-1,2.72,56.0,131.2,237.7,19082,Normal,4941,Seal Failure
PUMP_0068,Hydra-500,Offshore-Platform-A,6.33,57.1,146.9,251.9,10054,Warning,1873,Rotor Imbalance
PUMP_0217,Atlas-7,Onshore-Terminal-2,2.87,61.5,133.0,241.4,4709,Normal,3717,Seal Failure
PUMP_0528,Atlas-7,Onshore-Terminal-2,4.71,62.9,133.1,233.4,17296,Warning,638,Corrosion / Wear
PUMP_0363,Hydra-500,Offshore-Platform-B,2.74,67.2,146.4,248.2,14377,Normal,6076,Overheating
PUMP_0094,Hydra-500,Offshore-Platform-B,2.8,59.5,138.5,249.7,11318,Normal,4105,Corrosion / Wear
PUMP_0750,Atlas-7,Onshore-Terminal-2,8.06,64.5,146.1,257.8,30300,Warning,903,Rotor Imbalance
PUMP_0051,Titan-X2,CPF-1,3.38,60.7,157.7,224.4,20949,Warning,2204,Discharge Blockage
PUMP_0894,Titan-X3,Offshore-Platform-A,3.01,66.0,137.7,233.0,24277,Normal,2908,Seal Failure
PUMP_0488,Nova-P,Offshore-Platform-A,3.11,59.0,124.3,213.4,11129,Warning,1331,Cavitation
PUMP_0441,Titan-X3,Offshore-Platform-B,2.48,57.3,143.4,245.0,9179,Normal,7831,Cavitation
PUMP_0397,Atlas-7,Offshore-Platform-A,4.12,67.1,129.2,229.6,12493,Warning,2237,Cavitation
PUMP_0333,Hydra-500,Onshore-Terminal-2,3.19,106.2,123.2,191.3,24897,Critical,153,Motor Failure
PUMP_0450,Hydra-500,Offshore-Platform-B,5.67,62.7,147.0,251.6,5172,Warning,2497,Shaft Misalignment
PUMP_0801,Atlas-7,Offshore-Platform-A,6.56,75.2,147.9,246.5,22648,Warning,1339,Shaft Misalignment
PUMP_0771,Titan-X2,Onshore-Terminal-1,3.61,67.2,136.9,229.9,3935,Normal,4713,Motor Failure
PUMP_0530,Titan-X3,Onshore-Terminal-1,2.06,60.2,143.5,249.9,20939,Normal,7732,Normal
PUMP_0873,Atlas-7,Offshore-Platform-A,1.86,58.0,140.7,241.2,21126,Normal,6325,Normal
PUMP_0822,Titan-X2,Onshore-Terminal-1,2.99,60.1,137.1,234.0,26160,Normal,3427,Seal Failure
PUMP_0484,Titan-X2,Onshore-Terminal-2,2.03,56.9,143.6,250.5,6847,Normal,9000,Discharge Blockage
PUMP_0720,Nova-P,Onshore-Terminal-2,3.25,65.2,123.0,216.9,27167,Warning,674,Seal Failure
PUMP_0804,Titan-X3,CPF-1,3.2,84.1,133.2,216.3,28057,Warning,1783,Motor Failure
PUMP_0672,Titan-X2,Offshore-Platform-A,8.29,72.6,143.7,247.1,15800,Warning,736,Shaft Misalignment
PUMP_0324,Titan-X3,Onshore-Terminal-1,1.76,61.2,150.9,251.0,13234,Normal,8743,Normal
PUMP_0746,Hydra-500,Offshore-Platform-A,3.48,54.9,135.3,238.6,10231,Normal,4417,Impeller Damage
PUMP_0016,Titan-X2,Offshore-Platform-B,5.44,64.9,128.4,212.4,10721,Critical,569,Impeller Damage
PUMP_0563,Nova-P,CPF-1,5.29,59.5,136.0,242.7,2677,Warning,2190,Coupling Failure
PUMP_0148,Hydra-500,Onshore-Terminal-1,7.36,65.1,129.4,237.3,14609,Warning,742,Coupling Failure
PUMP_0190,Hydra-500,CPF-1,3.18,63.7,137.4,234.9,9212,Normal,3944,Cavitation
PUMP_0240,Titan-X2,Offshore-Platform-B,2.89,71.0,144.5,250.8,16584,Normal,5158,Overheating
PUMP_0410,Atlas-7,Onshore-Terminal-2,2.3,64.3,147.4,249.4,4688,Normal,7193,Normal
PUMP_0265,Titan-X3,Offshore-Platform-B,5.8,64.3,123.7,211.7,20042,Critical,571,Impeller Damage
PUMP_0568,Hydra-500,Offshore-Platform-A,5.62,78.4,150.3,253.0,11872,Warning,1620,Bearing Failure
PUMP_0304,Titan-X3,Onshore-Terminal-1,5.25,59.2,140.7,248.2,29153,Normal,3798,Rotor Imbalance
PUMP_0286,Titan-X3,Offshore-Platform-A,2.84,59.4,144.2,253.2,6478,Normal,7198,Normal
PUMP_0523,Atlas-7,Offshore-Platform-B,3.9,99.2,122.0,200.5,28340,Critical,361,Motor Failure
PUMP_0016,Titan-X2,Offshore-Platform-B,6.4,62.5,134.2,240.0,12488,Warning,1122,Coupling Failure
PUMP_0657,Titan-X2,Onshore-Terminal-2,3.46,66.2,135.9,236.0,19841,Warning,1969,Impeller Damage
PUMP_0782,Titan-X2,CPF-1,7.81,63.9,133.9,239.5,2271,Critical,600,Coupling Failure
PUMP_0363,Hydra-500,Offshore-Platform-B,9.12,65.3,149.4,248.5,28719,Critical,440,Rotor Imbalance
PUMP_0193,Titan-X2,Onshore-Terminal-2,3.37,67.9,167.2,211.0,27424,Warning,760,Discharge Blockage
PUMP_0554,Hydra-500,Offshore-Platform-A,2.05,61.8,143.9,250.7,25075,Normal,9000,Normal
PUMP_0080,Titan-X2,Offshore-Platform-B,2.53,64.4,132.5,234.8,15736,Warning,2069,Seal Failure
PUMP_0669,Titan-X3,Onshore-Terminal-2,1.95,64.5,145.9,251.4,6387,Normal,8591,Normal
PUMP_0563,Nova-P,CPF-1,4.91,71.2,143.7,247.2,21514,Warning,1232,Lubrication Failure
PUMP_0096,Hydra-500,Onshore-Terminal-1,6.4,60.8,140.1,245.6,17159,Warning,1669,Coupling Failure
PUMP_0086,Titan-X2,Onshore-Terminal-1,6.02,62.5,139.4,210.5,26825,Critical,243,Cavitation
PUMP_0400,Hydra-500,CPF-1,4.17,61.5,135.4,241.3,12625,Warning,2099,Corrosion / Wear
PUMP_0003,Titan-X2,Offshore-Platform-A,3.82,59.5,142.0,244.8,19733,Normal,4830,Coupling Failure
PUMP_0433,Titan-X3,Offshore-Platform-B,2.31,58.8,141.8,245.8,13864,Normal,6724,Normal
PUMP_0786,Nova-P,Offshore-Platform-B,2.46,84.5,144.6,249.5,5329,Normal,2862,Overheating
PUMP_0321,Hydra-500,Onshore-Terminal-1,5.99,63.9,147.8,248.1,3034,Warning,2424,Rotor Imbalance
PUMP_0324,Titan-X3,Onshore-Terminal-1,2.02,64.4,136.6,237.7,9959,Normal,7131,Motor Failure
PUMP_0028,Titan-X3,Offshore-Platform-A,2.89,67.2,141.0,241.0,4565,Normal,5999,Motor Failure
PUMP_0290,Nova-P,CPF-1,4.02,58.7,151.3,259.7,16400,Warning,841,Valve Malfunction
PUMP_0043,Titan-X2,Onshore-Terminal-2,2.61,64.6,139.5,242.8,13998,Normal,6186,Motor Failure
PUMP_0097,Hydra-500,Offshore-Platform-B,2.33,59.4,140.0,248.8,29063,Normal,5057,Normal
PUMP_0866,Titan-X2,Onshore-Terminal-2,1.82,58.7,147.5,248.1,6847,Normal,8000,Normal
PUMP_0741,Titan-X3,Onshore-Terminal-1,2.74,64.9,132.7,229.0,12632,Normal,2835,Suction Blockage
PUMP_0893,Nova-P,Offshore-Platform-A,5.08,58.1,137.3,237.6,9464,Warning,1633,Corrosion / Wear
PUMP_0835,Titan-X3,Onshore-Terminal-2,5.52,62.2,142.9,209.6,16910,Critical,600,Cavitation
PUMP_0634,Hydra-500,CPF-1,6.8,69.8,141.3,249.7,28113,Warning,1559,Shaft Misalignment
PUMP_0302,Titan-X3,Offshore-Platform-B,1.97,59.9,147.7,249.1,22516,Normal,8726,Normal
PUMP_0719,Hydra-500,CPF-1,5.62,64.0,126.0,224.9,29886,Warning,683,Impeller Damage
PUMP_0528,Atlas-7,Onshore-Terminal-2,6.57,60.9,144.3,247.8,19357,Warning,2260,Rotor Imbalance
PUMP_0046,Titan-X3,CPF-1,3.82,58.2,140.1,230.4,20426,Normal,4822,Cavitation
PUMP_0836,Titan-X2,Onshore-Terminal-1,2.13,62.5,140.3,250.8,11462,Normal,8057,Normal
PUMP_0459,Titan-X3,CPF-1,6.42,79.9,145.3,244.5,10244,Critical,275,Lubrication Failure
PUMP_0557,Titan-X2,Onshore-Terminal-2,4.88,55.6,146.7,252.1,17479,Normal,4280,Rotor Imbalance
PUMP_0246,Atlas-7,Offshore-Platform-B,3.09,116.4,140.5,237.9,28493,Critical,205,Overheating
PUMP_0511,Titan-X3,CPF-1,2.62,63.1,148.4,255.4,989,Normal,6811,Normal
PUMP_0005,Nova-P,Offshore-Platform-B,2.24,64.2,149.1,246.9,20550,Normal,8776,Normal
PUMP_0724,Atlas-7,CPF-1,4.86,71.5,147.9,247.1,20253,Warning,1408,Lubrication Failure
PUMP_0250,Atlas-7,Onshore-Terminal-2,3.44,89.6,127.0,223.3,8301,Warning,1791,Motor Failure
PUMP_0867,Titan-X3,Offshore-Platform-B,3.78,61.1,132.8,230.2,12224,Warning,2488,Cavitation
PUMP_0477,Titan-X3,Onshore-Terminal-2,2.91,61.0,146.7,251.3,17196,Normal,7413,Normal
PUMP_0567,Hydra-500,Onshore-Terminal-1,2.16,68.5,148.9,251.3,573,Normal,5379,Valve Malfunction
PUMP_0080,Titan-X2,Offshore-Platform-B,3.0,62.5,150.3,236.6,26431,Normal,4074,Cavitation
PUMP_0078,Hydra-500,Offshore-Platform-B,7.3,65.5,145.9,254.4,12590,Warning,1487,Rotor Imbalance
PUMP_0290,Nova-P,CPF-1,2.96,61.5,145.0,241.0,26451,Normal,3123,Valve Malfunction
PUMP_0387,Atlas-7,Onshore-Terminal-2,1.93,62.5,145.5,260.5,6606,Normal,6479,Normal
PUMP_0508,Hydra-500,Onshore-Terminal-2,3.18,69.5,146.9,252.6,28597,Normal,6188,Bearing Failure
PUMP_0307,Hydra-500,Offshore-Platform-B,5.22,62.0,113.3,199.4,12029,Critical,239,Suction Blockage
PUMP_0776,Titan-X3,Onshore-Terminal-2,3.17,86.2,145.1,242.1,26958,Warning,2381,Overheating
PUMP_0867,Titan-X3,Offshore-Platform-B,4.82,68.5,149.3,259.8,16445,Normal,2930,Rotor Imbalance
PUMP_0211,Hydra-500,Onshore-Terminal-1,3.66,60.4,138.9,235.4,24841,Normal,3996,Cavitation
PUMP_0710,Nova-P,CPF-1,2.55,54.6,143.9,247.3,8874,Normal,7526,Normal
PUMP_0018,Atlas-7,Onshore-Terminal-1,3.73,60.9,140.6,256.5,28016,Normal,5618,Shaft Misalignment
PUMP_0798,Nova-P,CPF-1,4.18,59.0,145.8,242.5,17373,Normal,5272,Cavitation
PUMP_0383,Titan-X3,Offshore-Platform-A,4.45,62.7,131.7,229.2,12756,Warning,1744,Impeller Damage
PUMP_0012,Titan-X3,CPF-1,4.55,59.2,125.3,219.4,8885,Warning,1082,Impeller Damage
PUMP_0293,Titan-X3,CPF-1,2.1,63.1,141.1,247.8,18210,Normal,7521,Seal Failure
PUMP_0536,Atlas-7,CPF-1,7.83,74.2,145.6,244.2,24632,Warning,1162,Shaft Misalignment
PUMP_0568,Hydra-500,Offshore-Platform-A,3.57,71.6,168.0,203.9,26810,Critical,438,Discharge Blockage
PUMP_0792,Nova-P,Onshore-Terminal-2,4.28,59.2,140.8,239.5,24284,Critical,433,Valve Malfunction
PUMP_0773,Atlas-7,Offshore-Platform-A,3.79,67.7,169.1,212.2,18456,Warning,928,Discharge Blockage
PUMP_0265,Titan-X3,Offshore-Platform-B,4.89,61.1,140.3,249.9,2059,Normal,2904,Rotor Imbalance
PUMP_0893,Nova-P,Offshore-Platform-A,2.28,59.8,144.7,251.5,12189,Normal,6122,Normal
PUMP_0575,Atlas-7,Onshore-Terminal-2,4.3,63.8,146.2,254.2,5589,Normal,6256,Rotor Imbalance
PUMP_0134,Nova-P,Offshore-Platform-A,2.31,60.4,144.6,255.1,28439,Normal,8182,Normal
PUMP_0721,Atlas-7,Offshore-Platform-A,3.86,74.6,172.5,208.5,6998,Critical,234,Discharge Blockage
PUMP_0106,Titan-X2,Onshore-Terminal-2,3.29,58.1,134.3,229.5,4670,Normal,4017,Suction Blockage
PUMP_0785,Nova-P,Offshore-Platform-A,4.5,62.2,144.4,245.3,18427,Normal,4476,Corrosion / Wear
PUMP_0627,Hydra-500,Offshore-Platform-A,3.4,63.2,142.9,251.9,3366,Normal,6162,Lubrication Failure
PUMP_0120,Atlas-7,CPF-1,2.33,66.5,144.8,248.4,26852,Normal,6372,Normal
PUMP_0161,Titan-X3,Onshore-Terminal-1,5.78,60.2,136.7,237.4,17745,Warning,2296,Coupling Failure
PUMP_0392,Atlas-7,Onshore-Terminal-2,6.25,58.8,149.4,248.3,2556,Warning,2251,Rotor Imbalance
PUMP_0044,Hydra-500,Offshore-Platform-B,3.38,61.8,131.9,234.8,12912,Warning,2485,Impeller Damage
PUMP_0252,Nova-P,Offshore-Platform-B,6.18,69.6,146.4,249.8,27744,Warning,1700,Shaft Misalignment
PUMP_0632,Hydra-500,CPF-1,8.58,63.9,146.7,252.2,10406,Warning,721,Rotor Imbalance
PUMP_0417,Titan-X3,Onshore-Terminal-1,3.03,92.3,122.7,209.7,22096,Warning,935,Motor Failure
PUMP_0236,Titan-X2,CPF-1,7.21,65.3,134.9,238.9,24206,Critical,335,Coupling Failure
PUMP_0044,Hydra-500,Offshore-Platform-B,3.03,83.5,130.8,212.1,9628,Warning,1571,Motor Failure
PUMP_0716,Titan-X2,CPF-1,2.12,55.6,142.4,244.6,3442,Normal,8670,Normal
PUMP_0808,Atlas-7,Onshore-Terminal-2,4.17,63.2,136.0,245.5,14877,Normal,4313,Corrosion / Wear
PUMP_0689,Nova-P,Onshore-Terminal-2,4.79,61.9,143.3,249.3,6752,Normal,3515,Shaft Misalignment
PUMP_0165,Nova-P,Onshore-Terminal-1,3.72,67.0,148.9,258.2,16069,Normal,3908,Lubrication Failure
PUMP_0308,Nova-P,Onshore-Terminal-1,2.55,60.3,144.1,247.5,10391,Normal,7663,Normal
PUMP_0472,Titan-X3,Offshore-Platform-A,7.22,62.5,149.7,244.4,11144,Warning,1582,Rotor Imbalance
PUMP_0346,Hydra-500,Onshore-Terminal-2,3.24,97.9,124.6,202.0,19985,Critical,544,Motor Failure
PUMP_0641,Titan-X2,Offshore-Platform-B,3.59,73.2,159.1,221.2,12299,Warning,2018,Discharge Blockage
PUMP_0489,Titan-X2,Onshore-Terminal-2,5.77,64.4,142.7,250.0,26406,Warning,2221,Rotor Imbalance
PUMP_0498,Hydra-500,Onshore-Terminal-1,4.42,64.5,128.9,225.2,6347,Warning,1280,Cavitation
PUMP_0730,Titan-X2,CPF-1,3.55,62.9,124.7,228.0,15460,Warning,711,Seal Failure
PUMP_0830,Atlas-7,CPF-1,4.21,67.8,145.2,249.6,8012,Normal,4321,Lubrication Failure
PUMP_0282,Nova-P,Onshore-Terminal-2,9.05,64.7,141.7,252.2,2489,Critical,474,Rotor Imbalance
PUMP_0195,Titan-X3,Offshore-Platform-A,4.99,59.6,123.9,211.6,15019,Warning,606,Suction Blockage
PUMP_0525,Hydra-500,Offshore-Platform-A,3.93,61.3,135.8,244.5,11730,Normal,2879,Corrosion / Wear
PUMP_0081,Titan-X3,Offshore-Platform-B,5.19,68.1,147.3,246.7,18942,Normal,2752,Bearing Failure
PUMP_0595,Hydra-500,Offshore-Platform-B,2.73,91.5,142.6,251.3,17472,Warning,1721,Overheating
PUMP_0476,Titan-X2,Onshore-Terminal-2,4.07,66.4,143.1,253.9,25217,Normal,2610,Lubrication Failure
PUMP_0661,Atlas-7,Offshore-Platform-A,3.0,67.7,141.9,251.5,9473,Normal,7513,Valve Malfunction
PUMP_0207,Titan-X2,Offshore-Platform-A,5.92,63.5,147.1,249.1,24828,Warning,2316,Shaft Misalignment
PUMP_0712,Nova-P,CPF-1,4.53,58.6,138.4,253.3,1205,Normal,2982,Coupling Failure
PUMP_0154,Hydra-500,Onshore-Terminal-2,3.49,58.6,140.0,246.2,25718,Normal,6076,Coupling Failure
PUMP_0493,Titan-X2,Onshore-Terminal-2,4.71,66.0,148.2,245.3,13612,Normal,3694,Shaft Misalignment
PUMP_0567,Hydra-500,Onshore-Terminal-1,6.17,67.9,148.9,253.1,13800,Warning,2017,Shaft Misalignment
PUMP_0211,Hydra-500,Onshore-Terminal-1,1.64,63.1,147.9,246.9,12468,Normal,9000,Normal
PUMP_0118,Atlas-7,Offshore-Platform-B,2.02,63.2,147.0,247.8,27423,Normal,7806,Normal
PUMP_0029,Nova-P,Offshore-Platform-B,5.21,66.4,138.1,243.4,15300,Warning,1699,Coupling Failure
